address;category;id;lat;lng;location;name;originalId;polarity;subCategory;details;reviews
Friedbergstr 8, Germany;accommodation;234295;52.504833;13.297588;Berlin;Holiday Studio Berlin;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234295;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234295
Friederikestraße 33, Berlin, Germany;accommodation;215541;52.569798;13.22933;Berlin;Hotel Igel;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=215541;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=215541
Friedrichstraße 96;accommodation;92008;52.519591149096;13.388864640081;Berlin;NH Hotel;4adcda72f964a5204e4521e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=92008;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92008
Fürstenwalder Damm 880;accommodation;95137;52.438976;13.69337;Berlin;Kongresshotel Berlin-Rahnsdorf;4be1746a8dd062b5324c3e3c;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95137;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95137
Gartenfelder Str. 1, Berlin, Germany;accommodation;99669;52.54868;13.25623;Berlin;Hotel und City-Camping;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=99669;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=99669
Gemsenpfad 10, Berlin, Germany;accommodation;233600;52.61158;13.243195;Berlin;Hotel-Pension Wienecke;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233600;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233600
Genter Straße 53A, Berlin, Germany;accommodation;91963;52.547617;13.353173;Berlin;Hotel Arcos Appartement House;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=91963;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91963
Gervinusstr. 24;accommodation;95142;52.5021;13.2971;Berlin;Five Floors Hotel;4be1adb68dd062b5a8793e3c;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95142;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95142
Glanzstraße 7, Berlin, Germany;accommodation;234705;52.466624;13.491721;Berlin;Home facility and more Facility-Management;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234705;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234705
Gleimstr. 23;accommodation;96365;52.547096;13.411135;Berlin;Acarino Apartment;4c6c4bbd65eda09349864bd0;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=96365;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=96365
Glockenturmstraße 30;accommodation;103107;52.510843339962;13.22075843811;Berlin;Alecsa Hotel Berlin;4f31031dbb3d392853c3b9dc;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=103107;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=103107
Gneisenaustr. 109-110;accommodation;96702;52.492718942857;13.389727757143;Berlin;Berlin Boutique Hostel;4c948b9e15829521a6c61ea8;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=96702;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=96702
Gneisenaustraße 26, Berlin, Germany;accommodation;234517;52.490855;13.395217;Berlin;Hotel Sehnsucht;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234517;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234517
Goethestr. 87;accommodation;94387;52.5084941;13.324458;Berlin;Goethe 87;4ba6b002f964a520e46839e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94387;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94387
Greifenhagener str. 64;accommodation;95949;52.545440475924;13.414529975876;Berlin;StadtRaum Berlin James;4c3d95927d00d13a2e653a50;0;Motel;http://tour-pedia.org/api/getPlaceDetails?id=95949;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95949
Greifswalder Str. 154;accommodation;100290;52.544166;13.442124;Berlin;AB Griefhostel;4e221115628469a5741cdfdc;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=100290;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=100290
Greifswalder Str. 211;accommodation;91953;52.532956396493;13.428191889155;Berlin;Hotel Greifswald;4adcda70f964a520ef4421e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=91953;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91953
Grünberger Straße 22, Berlin, Germany;accommodation;234106;52.512686;13.450623;Berlin;Hotel COMENIUS;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234106;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234106
Gustav-Freytag-Straße 4, Berlin, Germany;accommodation;233499;52.479571;13.349661;Berlin;HOTEL-PENSION DORMA BERLIN;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233499;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233499
Gustav-Holzmann-Straße;accommodation;112420;52.491952804257;13.486018180847;Berlin;Hausboot;51e851e1454af87abe0214b9;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=112420;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=112420
Hagelbergerstraße 53-54, Berlin, 10965, Germany;accommodation;215585;52.491022753898;13.38539417401;Berlin;Hotel Transit Berlin Kreuzberg;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=215585;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=215585
Hagenstraße 1, Berlin-Karow, Deutschland;accommodation;234024;52.61014;13.47423;Berlin;Hotel Bel Air;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234024;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234024
Halenseestrasse 51;accommodation;91934;52.501500248909;13.277047276497;Berlin;Motel Avus;4adcda6ff964a520db4421e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=91934;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91934
Hallesches Ufer 30;accommodation;95656;52.498113276878;13.386160534946;Berlin;Happy Bed Hostel Berlin Hallesches Ufer;4c1a9c420137952107ba46f3;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=95656;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95656
Handjerystrasse, Schöneberg-Templehof;accommodation;97725;52.46667;13.33333;Berlin;Waytostay;4d41e5c3aed776eb2c776897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97725;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97725
Handwerkerstraße 30, Dahlwitz-hoppegarten, Germany;accommodation;110800;52.50586;13.631977;Berlin;Hotel ibis budget Berlin Hoppegarten;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=110800;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=110800
Hardenbergstr. 15;accommodation;102175;52.507863087973;13.327853679657;Berlin;Hotel Indigo;4ece4a636d86bf39f286834d;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=102175;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102175
Hartmannstraße 33;accommodation;98663;52.435632786702;13.324720859528;Berlin;Villa Ammonit;4da164d3b1c937044dc1cda1;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=98663;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=98663
Hedemannstr. 11/12;accommodation;92976;52.503282439981;13.389444191451;Berlin;Winters Hotel;4b09679ef964a520d31623e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=92976;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92976
Heerstraße 36, Berlin, Germany;accommodation;101035;52.509196;13.2598;Berlin;Hotel Rotdorn;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=101035;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101035
Hochbergplatz 7, Berlin, Germany;accommodation;234586;52.426902;13.319255;Berlin;Hotel Haus Franken;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234586;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234586
Hochstr 2-3 . 13357;accommodation;105251;52.548985530121;13.38399757723;Berlin;Crown Plaza, Berlin;4fbaa769e4b0bc54723217cf;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=105251;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=105251
Hochstrasse 2-3;accommodation;110338;52.555140529926;13.383604571137;Berlin;Holiday Inn;515dd0591b19a09cd5791237;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=110338;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=110338
Hofmannstraße 15;accommodation;105335;52.442082;13.550574;Berlin;Friedrich´s Ferienhaus;4fc07911e4b0d3da58a83e4b;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=105335;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=105335
Hohenzollendamm, 57-58;accommodation;100121;52.48638639439;13.296888384515;Berlin;AVS Hostel & Hotel;4e1623c6fa764fb14aedf253;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=100121;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=100121
Holländerstr. 31;accommodation;94759;52.562202625384;13.354842843464;Berlin;Quality Hotel Berlin Tegel;4bc7794093bdeee11e6c37ae;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94759;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94759
Holzmannstr. 10;accommodation;107068;52.463973999023;13.417401313782;Berlin;hotel sternchen berlin;50413201e4b08976e9277f0f;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=107068;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=107068
Hortensienstraße 28, Berlin, Germany;accommodation;101348;52.447814;13.305175;Berlin;Hotel-Pension Enzian;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=101348;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101348
Hotel Boulevard Berlin, Kurfürstendamm 12, 10719 Berlin, Germany;accommodation;233583;52.5044915;13.3333474;Berlin;Hotel Boulevard Berlin;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233583;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233583
Hubertusstrasse 29;accommodation;102558;52.607990696187;13.314294544968;Berlin;Hubertus Pension;4ef637e0f790731251037585;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=102558;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102558
Hufelandstraße 38, Berlin, Germany;accommodation;109712;52.530477;13.434953;Berlin;Hostel Am Friedrichshain;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=109712;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=109712
Hultschiner Damm 236, Berlin, Germany;accommodation;234185;52.495314;13.610994;Berlin;Hotel Gasthof Zum Ziehbrunnen;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234185;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234185
Humboldstrasse, Schmargedorf-Grunewald;accommodation;97712;52.4971;13.2872;Berlin;Waytostay;4d41e510aed776eb705d6897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97712;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97712
Inge Beisheim Platz 1;accommodation;93509;52.510888012172;13.376552458106;Berlin;Executive Lounge at Berlin Marriott Hotel;4b4ec303f964a52021f526e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=93509;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=93509
Invalidenstraße 31, Berlin, Germany;accommodation;109380;52.530972;13.384283;Berlin;Hotel i31;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=109380;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=109380
Isarstrasse;accommodation;94233;52.481195;13.43169;Berlin;Junction Berlin;4b98e035f964a520a95335e3;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=94233;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94233
Jacobsohnstr. 20;accommodation;94803;52.555507214358;13.433918952942;Berlin;Hotel Fortuna;4bc8e75c762beee164ac3d38;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94803;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94803
Jansastr. 7;accommodation;112578;52.486155;13.434516;Berlin;Jansa 7;51f3c8a4498e9d6d91bb59e2;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=112578;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=112578
Joachimstaler Str. 28-29;accommodation;96324;52.501358307716;13.331058325289;Berlin;art'otel;4c66c4c08e9120a19bcad864;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=96324;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=96324
Joachimstraße 39, Berlin, Germany;accommodation;234832;52.403468;13.578175;Berlin;Hotel Belmondo;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234832;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234832
Josef-Nawrocki-Straße 12, 12587 Berlin;accommodation;101888;52.4473217;13.6214293;Berlin;MüggelSeePension;4eaf1a5a4690488dab97ad9a;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=101888;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101888
Julius Leber Kaserne, Kurt-Schumacher-Damm 41, 13405 Berlin;accommodation;101993;52.559753417969;13.323579788208;Berlin;Transient Barracks Kleber;4ebab9678b81b89ad3349137;0;Motel;http://tour-pedia.org/api/getPlaceDetails?id=101993;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101993
Kaiser-Friedrich-Straße 51, Berlin, Germany;accommodation;233444;52.50597;13.302183;Berlin;Hotel ADAM;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233444;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233444
Kaiserdamm 29;accommodation;100891;52.510070217637;13.279895782471;Berlin;Amelie Hotel;4e54057e52b1c616cd246243;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=100891;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=100891
Kaiserdamm 29, Berlin, Germany;accommodation;233243;52.510072;13.280079;Berlin;Hotel Amelie Messe ICC;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233243;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233243
Kantstraße 104, Berlin, Germany;accommodation;94756;52.506616;13.303468;Berlin;Hotel Spreewitz;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94756;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94756
Kantstraße 22, Berlin, Germany;accommodation;233375;52.506042;13.32098;Berlin;Hotel Am-Savignyplatz;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233375;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233375
Karl-Liebknecht-Straße 32;accommodation;102196;52.525297729145;13.41401866787;Berlin;Ramada Berlin;4ed0c43c7ee5be844b953be1;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=102196;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=102196
Kastanienallee 65, Berlin, Germany;accommodation;233179;52.534787;13.405997;Berlin;Hotel Kastanienhof Hauptmann OHG;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233179;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233179
Katharinenstraße 14, Berlin, Germany;accommodation;234249;52.500845;13.292976;Berlin;Hostel Die Etage;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234249;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234249
Keithstrasse 38, Berlin, 10787, Germany;accommodation;215572;52.5060565093;13.348015689;Berlin;Hotel und Cafe Lützow;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=215572;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=215572
Kirchblick 5-7;accommodation;103620;52.439246731901;13.219156481959;Berlin;Hotel Am Schlachtensee;4f58ccd6e4b003e668a78ebb;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=103620;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=103620
Klothildestraße 1, Berlin, Germany;accommodation;103578;52.585527;13.412524;Berlin;Hotel-Pension Schenk;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=103578;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=103578
Knesebeckstraße 10, Berlin, Germany;accommodation;94779;52.509453;13.322702;Berlin;Hotel Otto;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94779;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94779
Knesebeckstraße 29, Berlin, Germany;accommodation;107014;52.504038;13.321894;Berlin;Hotel Aida;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=107014;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=107014
Knesebeckstraße 67, Berlin, Germany;accommodation;233239;52.502661;13.322317;Berlin;Hotel Q;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233239;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233239
Koenigin-Elisabeth Str., Charlottenburg-Olympiasta;accommodation;97723;52.51667;13.28333;Berlin;Waytostay;4d41e5aaaed776ebdb736897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97723;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97723
Koenigstrasse 3b / 4;accommodation;95133;52.421567694295;13.16769361496;Berlin;Hotel Wannseeblick;4be171b88dd062b5334b3e3c;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95133;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95133
Kögelstr. 12-13;accommodation;95645;52.567560159421;13.330643177032;Berlin;Grand City Central Hotel;4c19614498f4a593780800f6;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95645;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95645
Kollwitzstraße 43, Berlin, Germany;accommodation;233919;52.534299;13.415518;Berlin;Home-Berlin.Com;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233919;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233919
Koloniestrasse 24, Berlin, 13359, Germany;accommodation;215578;52.558329502;13.3802345597;Berlin;Hotel BIG MAMA;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=215578;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=215578
Konigin-Elisabeth-Strasse 47a;accommodation;95134;52.514332;13.279851;Berlin;Arizona Hotel Berlin;4be174008dd062b5864b3e3c;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95134;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95134
Königstraße 10, Berlin, Germany;accommodation;101918;52.420025;13.162468;Berlin;Hotel Petit Wannsee;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=101918;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101918
Kopenhagener Str. 72;accommodation;95028;52.548512297976;13.410823449842;Berlin;t&c apartments;4bd856262ecdce72dfb8d0f2;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95028;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95028
Köpenicker Str. 127-129;accommodation;95316;52.50880855;13.4241118;Berlin;A&O Hotel and Hostel;4bf427b1354e9c7437b52602;0;Hostel;http://tour-pedia.org/api/getPlaceDetails?id=95316;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95316
Köpenicker Straße 56-57, Berlin, Germany;accommodation;234022;52.509713;13.422061;Berlin;Hotel Lindenhof Luisenstadt;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234022;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234022
Körnerstraße 1, Berlin, Germany;accommodation;233317;52.502396;13.367599;Berlin;Hotel Tagungshaus Tiergarten;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233317;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233317
Körtestrasse 31;accommodation;95932;52.489301;13.40814;Berlin;TARA1-1 Bed and Breakfast;4c3b977b5a10b713a946a34d;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=95932;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95932
Kreutzigerstraße 20, Berlin, Germany;accommodation;234101;52.513194;13.460217;Berlin;Hotel Pension Lohwasser Berlin;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234101;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234101
Kreuzbergstrasse, Kreuzberg;accommodation;97716;52.48333;13.38333;Berlin;Waytostay;4d41e527aed776ebef606897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97716;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97716
Kronprinzendamm 1, Berlin, Germany;accommodation;94244;52.497173;13.286876;Berlin;Hotel Kronprinz Berlin;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94244;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94244
Kronprinzessinnenweg 112;accommodation;95334;52.434295;13.19164;Berlin;Hotel & Rasthof Grunewald;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95334;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95334
Krontaler Straße 17, Berlin, Germany;accommodation;234029;52.610601;13.459033;Berlin;Hotel-Pension Ulrich;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234029;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234029
Kurfuerstendamm 12, Berlin, Germany;accommodation;234364;52.50459;13.33329;Berlin;Hotel Boulevard;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234364;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234364
Kurfürstendamm 175, Berlin, Germany;accommodation;99678;52.500046;13.309869;Berlin;Hotel Comet;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=99678;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=99678
Kurfürstendamm 35;accommodation;91989;52.502582097877;13.323848003552;Berlin;Hotel California;4adcda72f964a520364521e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=91989;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91989
Kurfürstendamm 47, Berlin, Germany;accommodation;233210;52.501759;13.31889;Berlin;Hotel Mondial;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233210;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233210
Kurfürstenstrasse 20;accommodation;98275;52.499294;13.365532;Berlin;ABC-Pension;4d805cfcab666ea85b5504c1;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=98275;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=98275
Kurstraße 20, Berlin, Germany;accommodation;233688;52.548114;13.208312;Berlin;Hostel Reiter;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233688;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233688
Kurt-Schumacher-Damm 123;accommodation;96592;52.559187;13.31478;Berlin;Aiglon;4c861f34e602b1f76af8bc7a;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=96592;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=96592
Kurt-Weill-Gasse 7;accommodation;91968;52.537856842076;13.60341050683;Berlin;Hotel Helle Mitte im Atrium;4adcda71f964a520194521e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=91968;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91968
Küstenstr. 27;accommodation;100471;52.549061;13.2435133;Berlin;Meyer's Ferienwohnung;4e32d0e1483bf02b1f8d881e;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=100471;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=100471
Landgrafenstrasse 4, Tiergarten, Berlin, Germany;accommodation;233929;52.504111;13.348794;Berlin;Hotel Hamburg;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233929;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233929
Landsberger Allee 106;accommodation;100284;52.528142891072;13.457344735267;Berlin;Andel's Room 629;4e21d8327d8b71715baf7257;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=100284;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=100284
Landsberger Allee 106;accommodation;107199;52.525414;13.456735;Berlin;Andel's Hotel Room 539 - 5th Floor Executive Floor;504bae43e4b0958658077df5;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=107199;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=107199
Landsberger Allee 203;accommodation;95011;52.533295384589;13.476630449295;Berlin;Quality Hotel & Suites Wilhelmsberg;4bd74a62304fce72b75233ab;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95011;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95011
Landsberger Allee 203;accommodation;95219;52.533362388414;13.477563858032;Berlin;Holiday Inn;4be96acd9a54a59309070b11;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95219;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95219
Langhansstraße 8, Berlin, Germany;accommodation;101177;52.549346;13.448672;Berlin;Hostel Die Etage East;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=101177;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=101177
Langobardenallee 6;accommodation;109849;52.508195;13.271237;Berlin;Langobardenallee Airbnb;51374ad0e4b0e335fbe4c3d6;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=109849;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=109849
Lietzenburger Str. 85;accommodation;95549;52.499699313852;13.322622265124;Berlin;art'otel;4c0de6112466a593e0497821;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=95549;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=95549
Lietzenburger Str. 89;accommodation;93279;52.499104951446;13.321411095253;Berlin;Adagio City Aparthotel;4b2cfa07f964a520a0cb24e3;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=93279;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=93279
Lietzenburger Straße 30, Berlin, Germany;accommodation;94781;52.499928;13.334358;Berlin;Hotel Arrival;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=94781;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=94781
Linienstraße 133, Berlin, Germany;accommodation;233260;52.526438;13.3881;Berlin;Hotel Berlin Märkischer Hof am Tacheles;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=233260;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=233260
Liselotte-Herrmann-Strasse, Prenzlauer Berg-Pankow;accommodation;97727;52.53333;13.43333;Berlin;Waytostay;4d41e5cdaed776eb81786897;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=97727;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=97727
Loschmidtstraße, 18-20.;accommodation;107850;52.516486904908;13.313726991055;Berlin;"""Charlottenburg 2009"" apartment";507d0a56e4b0ff7c6785426b;0;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=107850;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=107850
Luise-Henriette-Straße 4, Berlin, Germany;accommodation;91945;52.464132;13.384779;Berlin;Hotel Alt-Tempelhof;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=91945;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91945
Mainzer Straße 39;accommodation;96636;52.48067;13.428497;Berlin;Awesome B&B;4c8b8a4b3dc2a1cd97f5b632;0;Bed & Breakfast;http://tour-pedia.org/api/getPlaceDetails?id=96636;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=96636
Marburger Straße 17, Berlin, Germany;accommodation;234367;52.503099;13.337347;Berlin;Hotel Remter;;;Hotel;http://tour-pedia.org/api/getPlaceDetails?id=234367;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234367
